Index,SMILES,ST Gap,HL Gap,S1,T1
6992,c1ccc(C2(c3ccccc3)CC(c3cnco3)CC(c3ccnc4ncccc34)C2)cc1,0.815,4.622128404,3.7677,2.9527
6993,CC1C=C(C2CC(c3ncon3)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc21,1.3663,4.795737136,4.3529,2.9866
6994,Cn1ccc2c(C3CC(c4cccc5ocnc45)CC(c4ccccc4)(c4ccccc4)C3)cccc21,1.0217,4.5987266,4.2029,3.1812
6995,CC(=O)c1ccc(C2CC(c3nc4ccccc4s3)CC(c3ccccc3)(c3ccccc3)C2)cc1,0.5322,4.809070722,3.7568,3.2246
6996,N#Cc1ccc(C2CC(c3nc4ccccc4s3)CC(c3ccccc3)(c3ccccc3)C2)c(C#N)c1,0.7022,4.348653834,3.9166,3.2144
6997,c1ccc(C2(c3ccccc3)CC(c3nc4ccccc4s3)CC(c3c4ncoc4cc4ncoc34)C2)cc1,1.2212,4.802539986,4.2798,3.0586
6998,c1ccc(C2(c3ccccc3)CC(c3nc4cc5ncoc5nc4o3)CC(c3nc4ccccc4s3)C2)cc1,0.8251,4.699953008,4.1664,3.3413
6999,c1ccc(C2(c3ccccc3)CC(c3nc4ccccc4s3)CC(c3cccc4cc5ccccc5cc34)C2)cc1,1.4189,3.520883046,3.183,1.7641
7000,c1ccc(C2(c3ccccc3)CC(c3nc4ccccc4s3)CC(c3cncc4c3[SiH2:2]c3ccncc3-4)C2)cc1,0.9117,4.40960737,3.8792,2.9675
7001,c1ccc(C2(c3ccccc3)CC(c3c4[nH]cnc4nc4nc[nH]c34)CC(c3c4ccoc4cc4ccoc34)C2)cc1,1.4084,4.578862278,4.1524,2.744
7002,N#Cc1ccc(C2CC(n3cnc4cc5nc[nH]c5cc43)CC(c3ccccc3)(c3ccccc3)C2)c(C#N)c1,0.0005,3.342104148,2.9856,2.9851
7003,c1ccc(C2(c3ccccc3)CC(c3cnc4cccnc4c3)CC(n3cnc4cc5nc[nH]c5cc43)C2)cc1,0.3678,3.80007201,3.396,3.0282
7004,O=C(c1ccc(C2CC(n3cnc4cc5nc[nH]c5cc43)CC(c3ccccc3)(c3ccccc3)C2)cc1)C(F)(F)F,0.0003,3.209040402,2.9061,2.9058
7005,CC1c2ccccc2-c2ccc(C3CC(n4cnc5cc6nc[nH]c6cc54)CC(c4ccccc4)(c4ccccc4)C3)cc21,1.235,4.57831805,4.2725,3.0375
7006,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)sc3ccccc34)CC(n3cnc4cc5nc[nH]c5cc43)C2)cc1,1.0762,4.5034867,4.117,3.0408
7007,c1ccc(C2(c3ccccc3)CC(c3ccnnc3)CC(n3cnc4nc5nc[nH]c5cc43)C2)cc1,0.8311,4.57967862,3.4969,2.6658
7008,O=Cc1ccc(C2CC(n3cnc4nc5nc[nH]c5cc43)CC(c3ccccc3)(c3ccccc3)C2)cc1,0.5489,4.19871902,3.6824,3.1335
7009,O=[SH](=O)c1cccc(C2CC(n3cnc4nc5nc[nH]c5cc43)CC(c3ccccc3)(c3ccccc3)C2)c1,1.0787,4.630291824,4.2833,3.2046
7010,c1ccc(C2(c3ccccc3)CC(c3nc4nc5ncoc5cc4o3)CC(n3cnc4nc5nc[nH]c5cc43)C2)cc1,0.4614,4.047151522,3.6713,3.2099
7011,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)-c3ccncc3[SiH2:2]4)CC(n3cnc4nc5nc[nH]c5cc43)C2)cc1,1.0132,4.447975444,4.0649,3.0517
7012,O=[SH](=O)C1CC(c2nc3cc4ocnc4cc3o2)CC(c2ccccc2)(c2ccccc2)C1,1.3553,4.962270904,4.5086,3.1533
7013,c1ccc(C2(c3ccccc3)CC(c3ncncn3)CC(c3nc4cc5ocnc5cc4o3)C2)cc1,1.0381,4.843901314,4.192,3.1539
7014,CC(=O)c1ccc(C2CC(c3nc4cc5ocnc5cc4o3)CC(c3ccccc3)(c3ccccc3)C2)cc1,0.6,4.882813616,3.755,3.155
7015,c1ccc(C2(c3ccccc3)CC(c3nc4nc5nc[nH]c5nc4[nH]3)CC(c3nc4cc5ocnc5cc4o3)C2)cc1,0.838,4.124431898,3.6986,2.8606
7016,c1ccc(C2(c3ccccc3)CC(c3cnco3)CC(c3cc4nc5ccoc5nc4o3)C2)cc1,1.1942,4.455594636,4.0489,2.8547
7017,c1ccc(C2(c3ccccc3)CC(c3cc4nc5ccoc5nc4o3)CC(c3cccc4nn[nH]c34)C2)cc1,1.1014,4.445526418,3.9835,2.8821
7018,c1ccc(C2(c3ccccc3)CC(c3cncc4ccccc34)CC(n3cnc4nc5nc[nH]c5nc43)C2)cc1,1.0481,4.410151598,3.7538,2.7057
7019,c1ccc(C2(c3ccccc3)CC(c3cccc4nn[nH]c34)CC(C3c4ccccc4-c4ccccc43)C2)cc1,1.4239,4.839819604,4.4532,3.0293
7020,c1ccc(C2(c3ccccc3)CC(c3cccc4nccnc34)CC(n3c4ccccc4c4ccccc43)C2)cc1,0.1226,3.24359888,2.8542,2.7316
7021,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)oc3ccccc34)CC(c3cccc4scnc34)C2)cc1,0.944,4.6803608,4.098,3.154
7022,c1ccc(C2(c3ccccc3)CC(c3ncns3)CC(n3c4ccccc4c4ccncc43)C2)cc1,0.7443,4.377770032,3.9034,3.1591
7023,c1ccc(C2(c3ccccc3)CC(c3c4ncoc4cc4ncoc34)CC(n3c4ccccc4c4ccncc43)C2)cc1,0.7827,4.428383236,3.9012,3.1185
7024,Cn1cnc2c(C3CC(n4c5ccccc5c5cnccc54)CC(c4ccccc4)(c4ccccc4)C3)cccc21,0.9425,4.83682635,4.1492,3.2067
7025,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)oc3ncccc34)CC(c3cccc4nn[nH]c34)C2)cc1,1.2023,4.761722886,4.3126,3.1103
7026,Cn1cnc2c(C3CC(n4c5ccncc5c5cnccc54)CC(c4ccccc4)(c4ccccc4)C3)cccc21,1.0961,5.11166149,4.3597,3.2636
7027,c1ccc(C2(c3ccccc3)CC(c3cnc4oc5ncccc5c4c3)CC(c3cncs3)C2)cc1,1.3188,4.837098464,4.4159,3.0971
7028,CN(C)c1cccc2c(C3CC(c4c5[nH]cnc5nc5nc[nH]c45)CC(c4ccccc4)(c4ccccc4)C3)cccc12,1.254,4.337225046,3.8266,2.5726
7029,c1ccc(C2(c3ccccc3)CC(c3ccc4cnc5ccccc5c4c3)CC(c3nnc[nH]3)C2)cc1,1.1799,4.716279848,4.0008,2.8209
7030,CC1c2ccccc2-c2ccc(C3CC(c4cnco4)CC(c4ccccc4)(c4ccccc4)C3)cc21,1.5106,4.9252634,4.5573,3.0467
7031,CC1c2ccccc2-c2ccc(C3CC(c4cccc5c4ncn5C)CC(c4ccccc4)(c4ccccc4)C3)cc21,1.5106,4.926079742,4.5593,3.0487
7032,Cn1c2ccccc2c2ccc(C3CC(c4cccc5nccnc45)CC(c4ccccc4)(c4ccccc4)C3)cc21,0.4613,3.420745094,3.1268,2.6655
7033,Cc1cccc2c1[nH]c1ccc(C3CC(c4nnn[nH]4)CC(c4ccccc4)(c4ccccc4)C3)cc12,0.8854,4.69804821,4.0704,3.185
7034,Cc1cccc2c1[nH]c1ccc(C3CC(c4cccc5nn[nH]c45)CC(c4ccccc4)(c4ccccc4)C3)cc12,0.8632,4.37559312,4.0433,3.1801
7035,Cc1cccc2c1[nH]c1ccc(C3CC(c4cccc5nccnc45)CC(c4ccccc4)(c4ccccc4)C3)cc12,0.3272,3.358158874,2.9912,2.664
7036,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)-c3ncccc3[SiH2:2]4)CC(c3ncns3)C2)cc1,1.098,4.573419998,4.0885,2.9905
7037,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)-c3cccnc3[SiH2:2]4)CC(c3cnco3)C2)cc1,1.2457,4.800363074,4.1689,2.9232
7038,c1ccc(C2(c3ccccc3)CC(c3nc4nc5ocnc5nc4o3)CC(N3c4ccccc4Oc4ccccc43)C2)cc1,0.0023,3.204958692,2.7099,2.7076
7039,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)sc3ccccc34)CC(c3cccc4nccnc34)C2)cc1,0.5253,3.80143258,3.201,2.6757
7040,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)sc3ccccc34)CC(c3c4[nH]cnc4nc4nc[nH]c34)C2)cc1,0.898,4.434913972,3.9885,3.0905
7041,c1ccc(C2(c3ccccc3)CC(c3cnc4c(c3)-c3cccnc3[SiH2:2]4)CC(c3ncns3)C2)cc1,1.0653,4.709749112,4.0008,2.9355
7042,c1ccc(C2(c3ccccc3)CC(c3cnc4c(c3)-c3cccnc3[SiH2:2]4)CC(c3nc4nc5ocnc5nc4o3)C2)cc1,0.1663,3.449317064,3.0164,2.8501
7043,c1ccc(C2(c3ccccc3)CC(c3cnc4c(c3)[SiH2:2]c3cccnc3-4)CC(c3cnco3)C2)cc1,1.0931,4.83818692,4.0955,3.0024
7044,c1ccc(C2(c3ccccc3)CC(c3cnc4c(c3)[SiH2:2]c3cccnc3-4)CC(c3cncs3)C2)cc1,1.0878,4.84907148,4.0903,3.0025
7045,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)Oc3ccccc3O4)CC(c3nnco3)C2)cc1,1.0008,4.939141214,4.1833,3.1825
7046,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)Oc3ccccc3O4)CC(c3nc4nc5ncoc5nc4o3)C2)cc1,0.0004,2.855292202,2.4983,2.4979
7047,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)Oc3ccccc3O4)CC(c3c4ncsc4cc4ncsc34)C2)cc1,0.5877,3.865651484,3.4496,2.8619
7048,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)sc3ncccc34)CC(c3nc4cc5ncoc5nc4o3)C2)cc1,0.7374,4.333687564,3.8406,3.1032
7049,c1ccc(C2(c3ccccc3)CC(c3cnc4sc5ncccc5c4c3)CC(c3cccc4nccnc34)C2)cc1,0.64,4.041165014,3.3133,2.6733
7050,c1ccc(P(c2ccccc2)C2CC(c3nc4nc5ocnc5nc4o3)CC(c3ccccc3)(c3ccccc3)C2)cc1,0.4101,3.64496703,3.246,2.8359
7051,c1ccc(C2(c3ccccc3)CC(c3cnc4cccnc4c3)CC(c3c4ncsc4cc4ncsc34)C2)cc1,0.8828,4.464574398,3.7521,2.8693
7052,c1ccc(C2(c3ccccc3)CC(c3cccc4cc5ccccc5cc34)CC(c3c4ncsc4cc4ncsc34)C2)cc1,1.4282,3.573945276,3.2422,1.814
7053,c1ccc(C2(c3ccccc3)CC(c3cncc4ccccc34)CC(c3c4scnc4cc4ncsc34)C2)cc1,1.4992,4.62185629,4.2335,2.7343
7054,c1ccc(C2(c3ccccc3)CC(c3cccc4scnc34)CC(c3c4scnc4cc4ncsc34)C2)cc1,1.2989,4.818866826,4.285,2.9861
7055,O=[SH](=O)c1cccc(C2CC(c3c4scnc4cc4ncsc34)CC(c3ccccc3)(c3ccccc3)C2)c1,1.3071,4.83138407,4.2964,2.9893
7056,c1ccc(C2(c3ccccc3)CC(c3nc4nc5ncoc5cc4o3)CC(c3c4scnc4cc4ncsc34)C2)cc1,0.799,4.207154554,3.7732,2.9742
7057,c1ccc(C2(c3ccccc3)CC(c3cnc4oc5ncccc5c4c3)CC(c3c4scnc4cc4ncsc34)C2)cc1,1.1309,4.498316534,4.1416,3.0107
7058,c1ccc(C2(c3ccccc3)CC(c3ccc(-n4cnc5ccccc54)cc3)CC(c3ncns3)C2)cc1,0.4327,4.276543624,3.8928,3.4601
7059,c1ccc(C2(c3ccccc3)CC(c3ccc(-n4cnc5ccccc54)cc3)CC(c3cnc4ccccc4c3)C2)cc1,1.1449,4.291782008,3.8956,2.7507
7060,O=Cc1ccc(C=O)c(C2CC(c3ccc(-n4cnc5ccccc54)cc3)CC(c3ccccc3)(c3ccccc3)C2)c1,0.0019,3.031077846,2.7235,2.7216
7061,c1ccc(C2(c3ccccc3)CC(c3ccc(-c4ccncc4)cc3)CC(c3ccc(-n4cnc5ccccc54)cc3)C2)cc1,1.0764,4.691517474,4.3426,3.2662
7062,c1ccc(C2(c3ccccc3)CC(c3ccc(-n4cnc5ccccc54)cc3)CC(c3nc4nc5ncoc5nc4o3)C2)cc1,0.0769,3.499113926,3.1,3.0231
7063,c1ccc(C2(c3ccccc3)CC(c3ccc(-n4cnc5ccccc54)cc3)CC(c3ccnc4c3ccc3cccnc34)C2)cc1,1.1556,4.35654514,3.9439,2.7883
7064,c1ccc(C2(c3ccccc3)CC(c3ccc(-n4cnc5ccccc54)cc3)CC(c3ccc4c(c3)sc3ccccc34)C2)cc1,1.0519,4.854241646,4.1789,3.127
7065,CC1(C)c2ccccc2-c2ccc(C3CC(c4c5nc[nH]c5cc5[nH]cnc45)CC(c4ccccc4)(c4ccccc4)C3)cc21,1.3878,4.697776096,4.3222,2.9344
7066,Cn1cnnc1C1CC(n2c3ccccc3c(=O)c3ccccc32)CC(c2ccccc2)(c2ccccc2)C1,0.775,4.054770714,3.5387,2.7637
7067,O=c1c2ccccc2n(C2CC(c3cccc4ncncc34)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc12,0.4689,3.630272874,3.2344,2.7655
7068,O=c1c2ccccc2n(C2CC(c3cccc4scnc34)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc12,0.8206,4.026198744,3.5535,2.7329
7069,O=c1c2ccccc2n(C2CC(c3nc4nc5nc[nH]c5nc4[nH]3)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc12,0.2643,3.416119156,3.0237,2.7594
7070,Cc1cccc2c3cccc(C)c3n(C3CC(c4nc5nc6ncoc6nc5o4)CC(c4ccccc4)(c4ccccc4)C3)c12,0.0011,3.172305012,2.7977,2.7966
7071,Cc1cccc2c3cccc(C)c3n(C3CC(c4c5ncsc5cc5ncsc45)CC(c4ccccc4)(c4ccccc4)C3)c12,0.342,3.667552492,3.2175,2.8755
7072,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)[CH2:2]c3ncccc3[SiH2:2]4)CC(c3c4ncoc4cc4ncoc34)C2)cc1,1.3758,4.911385586,4.4364,3.0606
7073,CN1c2ccccc2Oc2cc(C3CC(c4cccc5ncncc45)CC(c4ccccc4)(c4ccccc4)C3)ccc21,0.0045,3.079786252,2.7355,2.731
7074,c1ccc(C2(c3ccccc3)CC(c3nnc[nH]3)CC(c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)C2)cc1,0.7076,5.007441828,4.3496,3.642
7075,Cn1cnnc1C1CC(c2ccnc3c2[CH2:2]c2cccnc2[SiH2:2]3)CC(c2ccccc2)(c2ccccc2)C1,0.7006,5.329896918,4.3625,3.6619
7076,c1ccc(C2(c3ccccc3)CC(c3nncs3)CC(c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)C2)cc1,0.6594,4.813152432,4.3003,3.6409
7077,c1ccc(C2(c3ccccc3)CC(c3ncns3)CC(c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)C2)cc1,0.6478,4.850976278,4.3113,3.6635
7078,c1ccc(C2(c3ccccc3)CC(c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)CC(c3c4nc[nH]c4cc4[nH]cnc34)C2)cc1,1.4552,4.78240355,4.389,2.9338
7079,c1ccc(C2(c3ccccc3)CC(c3cccc4ncncc34)CC(n3c4ccccc4c4c5ccccc5[nH]c43)C2)cc1,0.0013,3.00141742,2.5882,2.5869
7080,c1ccc(C2(c3ccccc3)CC(c3c4nc[nH]c4cc4[nH]cnc34)CC(n3c4ccccc4c4c5ccccc5[nH]c43)C2)cc1,0.0907,3.456119914,2.9472,2.8565
7081,Cn1c2ccccc2c(=O)c2ccc(C3CC(c4nnn[nH]4)CC(c4ccccc4)(c4ccccc4)C3)cc21,0.8074,4.057491854,3.565,2.7576
7082,CC1(C)c2ccccc2N(C2CC(c3nc4nc5nc[nH]c5nc4[nH]3)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc21,0.0015,3.040057608,2.6401,2.6386
7083,CC1(C)c2ccccc2N(C2CC(c3c4ncsc4cc4ncsc34)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc21,0.0228,3.308362012,2.8856,2.8628
7084,CN1c2ccccc2N(C)c2cc(C3CC(c4nncn4C)CC(c4ccccc4)(c4ccccc4)C3)ccc21,0.6729,4.031913138,3.5267,2.8538
7085,CN1c2ccccc2N(C)c2cc(C3CC(c4cncs4)CC(c4ccccc4)(c4ccccc4)C3)ccc21,0.5229,3.746465552,3.4165,2.8936
7086,c1ccc(C2(c3ccccc3)CC(c3cncs3)CC(c3cccc4c3[SiH2:2]c3cccnc3[SiH2]4)C2)cc1,1.0667,5.193023576,4.4573,3.3906
7087,c1ccc(C2(c3ccccc3)CC(c3nc4nc5ocnc5nc4o3)CC(c3cccc4c3[SiH2:2]c3cccnc3[SiH2]4)C2)cc1,0.903,4.22593042,3.7528,2.8498
7088,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)[SiH2]c3cnccc3[SiH2:2]4)CC(c3ncon3)C2)cc1,0.8835,4.951658458,4.3936,3.5101
7089,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)[SiH2]c3cnccc3[SiH2:2]4)CC(c3cncs3)C2)cc1,0.9917,5.13479118,4.3935,3.4018
7090,CN1c2ccccc2Sc2cc(C3CC(c4cnoc4)CC(c4ccccc4)(c4ccccc4)C3)ccc21,0.6649,4.683898282,3.8113,3.1464
7091,c1ccc(C2(c3ccccc3)CC(c3ccc(-n4c5ccccc5c5ccccc54)cc3)CC(c3cnoc3)C2)cc1,0.8379,4.656958996,4.0173,3.1794
7092,c1ccc(C2(c3ccccc3)CC(c3c4ncsc4cc4ncsc34)CC(n3c4ccccc4c4c5c(ccc43)[nH]c3ccccc35)C2)cc1,0.0061,3.045772002,2.6991,2.693
7093,c1ccc(C2(c3ccccc3)CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)CC(c3nnco3)C2)cc1,1.0023,4.614781326,3.8733,2.871
7094,c1ccc(C2(c3ccccc3)CC(c3cncnc3)CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)C2)cc1,1.005,4.529609644,3.8545,2.8495
7095,Cn1cnnc1C1CC(c2ccc3c4ccccc4c4[nH]cnc4c3c2)CC(c2ccccc2)(c2ccccc2)C1,1.0173,4.647979234,3.8987,2.8814
7096,c1ccc(C2(c3ccccc3)CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)CC(c3nncs3)C2)cc1,0.866,4.152187526,3.7017,2.8357
7097,O=C1C=CC(=O)C(C2CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)CC(c3ccccc3)(c3ccccc3)C2)=C1,0.0037,2.249838552,1.8863,1.8826
7098,c1ccc(C2(c3ccccc3)CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)CC(c3ccnc4cnncc34)C2)cc1,0.46,3.714083986,3.3083,2.8483
7099,c1ccc(C2(c3ccccc3)CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)CC(c3c4ncoc4cc4ncoc34)C2)cc1,0.8255,4.114091566,3.6975,2.872
7100,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)-c3ccncc3[SiH2:2]4)CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)C2)cc1,0.9829,4.235998638,3.8262,2.8433
7101,Cn1cnc2c(C3CC(c4ccc5c6ccccc6c6nccnc6c5c4)CC(c4ccccc4)(c4ccccc4)C3)cccc21,0.7638,4.192732512,3.606,2.8422
7102,c1ccc2c(c1)Oc1ccccc1N2c1cccc2ncncc12,0.0096,2.773930116,2.0876,2.078
7103,c1ccc2c(c1)Oc1ccccc1N2c1ccnc2ccncc12,0.025,2.828897144,2.1073,2.0823
7104,c1ccc2c(c1)Oc1ccccc1N2c1cncc2c1-c1ccncc1[SiH2:2]2,0.026,2.841414388,2.1828,2.1568
7105,c1cnc2ncc(-n3c4ccccc4c4c5ccccc5[nH]c43)cc2c1,0.1423,2.928762982,2.4339,2.2916
7106,c1ccc2c(c1)[nH]c1c2c2ccccc2n1-c1ccnc2ccncc12,0.1508,2.979104072,2.4272,2.2764
7107,c1ccc(-c2ccc(-n3c4ccccc4c4c5ccccc5[nH]c43)cn2)nc1,0.2336,3.31434852,2.86,2.6264
7108,c1ccc2c(c1)[nH]c1c2c2ccccc2n1-c1cnc2oc3ncccc3c2c1,0.2752,2.59460699,1.7945,1.5193
7109,c1ccc2c(c1)[nH]c1c2c2ccccc2n1-c1cncc2c1-c1ccncc1[SiH2:2]2,0.0085,2.762229214,2.2074,2.1989
7110,c1ccc2c(c1)[nH]c1c2c2ccccc2n1-c1cnc2sc3ncccc3c2c1,0.0623,3.081146822,2.5944,2.5321
7111,O=Cc1ccc(C=O)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,0.0678,2.845223984,2.4769,2.4091
7112,O=Cc1ccc(COCn2c3ccccc3c3c4ccccc4[nH]c32)cc1,0.0014,2.962777232,2.612,2.6106
7113,N#Cc1ccc(COCn2c3ccccc3c3c4ccccc4[nH]c32)c(C#N)c1,0.0203,2.181537938,1.7829,1.7626
7114,c1ccc2c(c1)[nH]c1c2c2ccccc2n1COCc1nc2nc3ncoc3cc2o1,0.009,2.826720232,2.4292,2.4202
7115,c1ccc2c(c1)[nH]c1c2c2ccccc2n1COCc1nc2cc3ncoc3nc2o1,0.0068,2.711071782,2.3137,2.3069
7116,c1ccc2c(c1)[nH]c1c2c2ccccc2n1COCc1nc2nc3ocnc3nc2o1,0.0071,2.068338514,1.6814,1.6743
7117,c1ccc2c(c1)[nH]c1c2c2ccccc2n1COCc1nc2nc3ncoc3nc2o1,0.0064,2.192422498,1.8114,1.805
7118,c1ccc2c(c1)[nH]c1c2c2ccccc2n1COCc1cnc2oc3ncccc3c2c1,2.3715,2.156231336,1.5427,-0.8288
7119,O=C1C=C(COCc2ccc(-n3c4ccccc4c4ccccc43)cc2)C(=O)N1,0.0004,2.832978854,2.5459,2.5455
7120,O=Cc1ccc(C=O)c(COCc2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,0.0006,2.791073298,2.4961,2.4955
7121,O=C1NC(=O)c2c(CSCn3cc[nH]c3=O)cccc21,0.0038,3.026724022,2.5884,2.5846
7122,O=C1NC(=O)c2c(CSCc3cc4c5c(c3)CCCN5CCC4)cccc21,0.0085,2.679234444,2.3172,2.3087
7123,O=C(c1ccc(CSCc2cc3c4c(c2)CCCN4CCC3)cc1)C(F)(F)F,0.06,2.69937088,2.42,2.36
7124,c1ccc2c(c1)Oc1ccccc1N2CSCc1cncc2nccnc12,0.0113,2.289295082,1.8583,1.847
7125,O=C1NC(=O)c2c(CSCc3ccc4c(c3)Oc3ccccc3O4)cccc21,0.0093,3.165502162,2.8166,2.8073
7126,Cc1cccc2c3cccc(C)c3n(CSCc3ccc(C#N)cc3C#N)c12,0.0209,3.085228532,2.6413,2.6204
7127,Cc1cccc2c3cccc(C)c3n(CSCc3cccc4c3C(=O)NC4=O)c12,0.0221,2.906993862,2.5268,2.5047
7128,c1ccc2c(c1)Sc1ccccc1N2CSCc1cncc2c1-c1ccncc1[SiH2:2]2,0.0061,3.072439174,2.6735,2.6674
7129,c1ccc2c(c1)[nH]c1c2c2ccccc2n1CSCc1ncns1,0.004,3.175026152,2.7253,2.7213
7130,O=Cc1ccc(CSCn2c3ccccc3c3c4ccccc4[nH]c32)cc1,0.0111,3.067813236,2.6954,2.6843
7131,c1ccc2c(c1)[nH]c1c2c2ccccc2n1CSCc1nc2nc3ncoc3cc2o1,0.0029,2.448753886,1.9911,1.9882
7132,c1ccc2c(c1)[nH]c1c2c2ccccc2n1CSCc1nc2cc3ncoc3nc2o1,0.0037,2.873795954,2.3923,2.3886
7133,c1ccc2c(c1)[nH]c1c2c2ccccc2n1CSCc1nc2nc3ncoc3nc2o1,0.0035,2.212831048,1.7944,1.7909
7134,c1ccc2c(c1)[nH]c1c2c2ccccc2n1CSCc1cnc2oc3ncccc3c2c1,0.003,3.094752522,2.7897,2.7867
7135,c1ccc2c(c1)[nH]c1c2c2ccccc2n1CSCc1cnc2sc3ncccc3c2c1,0.003,3.161420452,2.8543,2.8513
7136,O=C1C=C(CSCc2ccc(-n3c4ccccc4c4ccccc43)cc2)C(=O)N1,0.0143,2.788080044,2.4779,2.4636
7137,N#Cc1ccc(CSCc2ccc(-n3c4ccccc4c4ccccc43)cc2)c(C#N)c1,0.0304,3.12795043,2.8542,2.8238
7138,O=Cc1ccc(C=O)c(CSCc2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,0.0029,2.790801184,2.4892,2.4863
7139,O=C1NC(=O)c2c(CSCc3ccc(-n4c5ccccc5c5ccccc54)cc3)cccc21,0.0039,2.88168726,2.5954,2.5915
7140,N#Cc1ccc(CSCc2ccc(-n3c4ccccc4c4ccccc43)cc2)c(C#N)c1C#N,0.0025,2.761140758,2.4774,2.4749
7141,N#Cc1cc(C#N)c(CSCc2ccc(-n3c4ccccc4c4ccccc43)cc2)c(C#N)c1,0.0086,2.671887366,2.3531,2.3445
7142,O=Cc1ccc(C=O)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,0.0677,2.845223984,2.4768,2.4091
7143,O=Cc1ccc(C=O)c(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1,0.041,2.784814676,2.5315,2.4905
7144,O=Cc1ccc(C=O)c(C2CCC(n3c4ccccc4c4ccncc43)CC2)c1,0.002,2.963049346,2.6294,2.6274
7145,O=C(c1ccc(C2CCC(c3cc4c5c(c3)CCCN5CCC4)CC2)cc1)C(F)(F)F,0.005,2.662363376,2.3985,2.3935
7146,Cc1cccc2c3cccc(C)c3n(C3CCC(c4cc(C=O)ccc4C=O)CC3)c12,0.0014,2.802229972,2.4628,2.4614
7147,N#Cc1ccc(C2CCC(n3c4ccccc4c4c5ccccc5[nH]c43)CC2)c(C#N)c1,0.002,2.661819148,2.3506,2.3486
7148,c1ccc2c(c1)[nH]c1c2c2ccccc2n1C1CCC(c2nc3nc4ncoc4cc3o2)CC1,0.0007,3.088766014,2.8166,2.8159
7149,c1ccc2c(c1)[nH]c1c2c2ccccc2n1C1CCC(c2nc3cc4ncoc4nc3o2)CC1,0.0003,3.099106346,2.825,2.8247
7150,c1ccc2c(c1)[nH]c1c2c2ccccc2n1C1CCC(c2cnc3oc4ncccc4c3c2)CC1,0.0005,3.037608582,2.7605,2.76
7151,O=C1C=C(C2CCC(c3ccc(-n4c5ccccc5c5ccccc54)cc3)CC2)C(=O)N1,0.0018,2.777467598,2.5292,2.5274
7152,O=Cc1ccc(C=O)c(C2CCC(c3ccc(-n4c5ccccc5c5ccccc54)cc3)CC2)c1,0.0005,2.736378384,2.5023,2.5018
7153,O=C1NC(=O)c2c1cccc2C1CCC(c2ccc(-n3c4ccccc4c4ccccc43)cc2)CC1,0.0005,3.041146064,2.8088,2.8083
7154,N#Cc1ccc(C2CCC(c3ccc(-n4c5ccccc5c5ccccc54)cc3)CC2)c(C#N)c1C#N,0.0002,2.626172214,2.4005,2.4003
7155,O=C(c1ccc(C2CCC(c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)CC2)cc1)C(F)(F)F,0.0018,2.59324642,2.3917,2.3899
7156,c1ccc(C(c2cc3c4c(c2)CCCN4CCC3)c2nc3nc4ocnc4nc3o2)cc1,0.086,2.762501328,2.3508,2.2648
7157,c1ccc(C(c2cc3c4c(c2)CCCN4CCC3)c2nc3nc4ncoc4nc3o2)cc1,0.0796,2.837332678,2.4282,2.3486
